instrument,hour_utc,url
EUR/USD,2021-07-04T04:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/04h_ticks.bi5
EUR/USD,2021-07-04T05:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/05h_ticks.bi5
EUR/USD,2021-07-04T06:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/06h_ticks.bi5
EUR/USD,2021-07-04T07:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/07h_ticks.bi5
EUR/USD,2021-07-04T08:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/08h_ticks.bi5
EUR/USD,2021-07-04T09:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/09h_ticks.bi5
EUR/USD,2021-07-04T10:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/10h_ticks.bi5
EUR/USD,2021-07-04T11:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/11h_ticks.bi5
EUR/USD,2021-07-04T12:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/12h_ticks.bi5
EUR/USD,2021-07-04T13:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/13h_ticks.bi5
EUR/USD,2021-07-04T14:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/14h_ticks.bi5
EUR/USD,2021-07-04T15:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/15h_ticks.bi5
EUR/USD,2021-07-04T16:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/16h_ticks.bi5
EUR/USD,2021-07-04T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/17h_ticks.bi5
EUR/USD,2021-07-04T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/18h_ticks.bi5
EUR/USD,2021-07-04T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/19h_ticks.bi5
EUR/USD,2021-07-04T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/20h_ticks.bi5
EUR/USD,2021-07-04T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/04/21h_ticks.bi5
EUR/USD,2021-07-30T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/30/19h_ticks.bi5
EUR/USD,2021-07-30T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/30/20h_ticks.bi5
EUR/USD,2021-07-30T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/30/21h_ticks.bi5
EUR/USD,2021-07-30T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/30/22h_ticks.bi5
EUR/USD,2021-07-30T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/30/23h_ticks.bi5
EUR/USD,2021-07-31T00:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/00h_ticks.bi5
EUR/USD,2021-07-31T01:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/01h_ticks.bi5
EUR/USD,2021-07-31T02:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/02h_ticks.bi5
EUR/USD,2021-07-31T03:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/03h_ticks.bi5
EUR/USD,2021-07-31T04:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/04h_ticks.bi5
EUR/USD,2021-07-31T05:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/05h_ticks.bi5
EUR/USD,2021-07-31T06:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/06h_ticks.bi5
EUR/USD,2021-07-31T07:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/07h_ticks.bi5
EUR/USD,2021-07-31T08:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/08h_ticks.bi5
EUR/USD,2021-07-31T09:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/09h_ticks.bi5
EUR/USD,2021-07-31T10:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/10h_ticks.bi5
EUR/USD,2021-07-31T11:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/11h_ticks.bi5
EUR/USD,2021-07-31T12:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/12h_ticks.bi5
EUR/USD,2021-07-31T13:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/13h_ticks.bi5
EUR/USD,2021-07-31T14:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/14h_ticks.bi5
EUR/USD,2021-07-31T15:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/15h_ticks.bi5
EUR/USD,2021-07-31T16:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/16h_ticks.bi5
EUR/USD,2021-07-31T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/17h_ticks.bi5
EUR/USD,2021-07-31T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/18h_ticks.bi5
EUR/USD,2021-07-31T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/19h_ticks.bi5
EUR/USD,2021-07-31T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/20h_ticks.bi5
EUR/USD,2021-07-31T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/21h_ticks.bi5
EUR/USD,2021-07-31T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/22h_ticks.bi5
EUR/USD,2021-07-31T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/06/31/23h_ticks.bi5
EUR/USD,2021-08-01T00:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/00h_ticks.bi5
EUR/USD,2021-08-01T01:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/01h_ticks.bi5
EUR/USD,2021-08-01T02:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/02h_ticks.bi5
EUR/USD,2021-08-01T03:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/03h_ticks.bi5
EUR/USD,2021-08-01T04:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/04h_ticks.bi5
EUR/USD,2021-08-01T05:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/05h_ticks.bi5
EUR/USD,2021-08-01T06:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/06h_ticks.bi5
EUR/USD,2021-08-01T07:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/07h_ticks.bi5
EUR/USD,2021-08-01T08:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/08h_ticks.bi5
EUR/USD,2021-08-01T09:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/09h_ticks.bi5
EUR/USD,2021-08-01T10:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/10h_ticks.bi5
EUR/USD,2021-08-01T11:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/11h_ticks.bi5
EUR/USD,2021-08-01T12:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/12h_ticks.bi5
EUR/USD,2021-08-01T13:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/13h_ticks.bi5
EUR/USD,2021-08-01T14:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/14h_ticks.bi5
EUR/USD,2021-08-01T15:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/15h_ticks.bi5
EUR/USD,2021-08-01T16:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/16h_ticks.bi5
EUR/USD,2021-08-01T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/17h_ticks.bi5
EUR/USD,2021-08-01T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/18h_ticks.bi5
EUR/USD,2021-08-01T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/19h_ticks.bi5
EUR/USD,2021-08-01T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/20h_ticks.bi5
EUR/USD,2021-08-01T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/01/21h_ticks.bi5
EUR/USD,2021-08-20T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/20/19h_ticks.bi5
EUR/USD,2021-08-20T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/20/20h_ticks.bi5
EUR/USD,2021-08-20T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/20/21h_ticks.bi5
EUR/USD,2021-08-20T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/20/22h_ticks.bi5
EUR/USD,2021-08-20T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/20/23h_ticks.bi5
EUR/USD,2021-08-21T00:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/00h_ticks.bi5
EUR/USD,2021-08-21T01:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/01h_ticks.bi5
EUR/USD,2021-08-21T02:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/02h_ticks.bi5
EUR/USD,2021-08-21T03:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/03h_ticks.bi5
EUR/USD,2021-08-21T04:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/04h_ticks.bi5
EUR/USD,2021-08-21T05:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/05h_ticks.bi5
EUR/USD,2021-08-21T06:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/06h_ticks.bi5
EUR/USD,2021-08-21T07:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/07h_ticks.bi5
EUR/USD,2021-08-21T08:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/08h_ticks.bi5
EUR/USD,2021-08-21T09:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/09h_ticks.bi5
EUR/USD,2021-08-21T10:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/10h_ticks.bi5
EUR/USD,2021-08-21T11:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/11h_ticks.bi5
EUR/USD,2021-08-21T12:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/12h_ticks.bi5
EUR/USD,2021-08-21T13:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/13h_ticks.bi5
EUR/USD,2021-08-21T14:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/14h_ticks.bi5
EUR/USD,2021-08-21T15:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/15h_ticks.bi5
EUR/USD,2021-08-21T16:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/16h_ticks.bi5
EUR/USD,2021-08-21T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/17h_ticks.bi5
EUR/USD,2021-08-21T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/18h_ticks.bi5
EUR/USD,2021-08-21T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/19h_ticks.bi5
EUR/USD,2021-08-21T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/20h_ticks.bi5
EUR/USD,2021-08-21T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/21h_ticks.bi5
EUR/USD,2021-08-21T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/22h_ticks.bi5
EUR/USD,2021-08-21T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/21/23h_ticks.bi5
EUR/USD,2021-08-22T00:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/00h_ticks.bi5
EUR/USD,2021-08-22T01:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/01h_ticks.bi5
EUR/USD,2021-08-22T02:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/02h_ticks.bi5
EUR/USD,2021-08-22T03:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/03h_ticks.bi5
EUR/USD,2021-08-22T04:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/04h_ticks.bi5
EUR/USD,2021-08-22T05:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/05h_ticks.bi5
EUR/USD,2021-08-22T06:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/06h_ticks.bi5
EUR/USD,2021-08-22T07:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/07h_ticks.bi5
EUR/USD,2021-08-22T08:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/08h_ticks.bi5
EUR/USD,2021-08-22T09:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/09h_ticks.bi5
EUR/USD,2021-08-22T10:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/10h_ticks.bi5
EUR/USD,2021-08-22T11:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/11h_ticks.bi5
EUR/USD,2021-08-22T12:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/12h_ticks.bi5
EUR/USD,2021-08-22T13:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/13h_ticks.bi5
EUR/USD,2021-08-22T14:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/14h_ticks.bi5
EUR/USD,2021-08-22T15:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/15h_ticks.bi5
EUR/USD,2021-08-22T16:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/16h_ticks.bi5
EUR/USD,2021-08-22T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/17h_ticks.bi5
EUR/USD,2021-08-22T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/18h_ticks.bi5
EUR/USD,2021-08-22T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/19h_ticks.bi5
EUR/USD,2021-08-22T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/20h_ticks.bi5
EUR/USD,2021-08-22T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/22/21h_ticks.bi5
EUR/USD,2021-08-23T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/23/22h_ticks.bi5
EUR/USD,2021-08-23T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/07/23/23h_ticks.bi5
EUR/USD,2021-10-14T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/09/14/21h_ticks.bi5
EUR/USD,2021-10-14T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/09/14/22h_ticks.bi5
EUR/USD,2021-12-10T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/10/20h_ticks.bi5
EUR/USD,2021-12-10T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/10/21h_ticks.bi5
EUR/USD,2021-12-10T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/10/22h_ticks.bi5
EUR/USD,2021-12-10T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/10/23h_ticks.bi5
EUR/USD,2021-12-11T00:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/00h_ticks.bi5
EUR/USD,2021-12-11T01:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/01h_ticks.bi5
EUR/USD,2021-12-11T02:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/02h_ticks.bi5
EUR/USD,2021-12-11T03:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/03h_ticks.bi5
EUR/USD,2021-12-11T04:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/04h_ticks.bi5
EUR/USD,2021-12-11T05:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/05h_ticks.bi5
EUR/USD,2021-12-11T06:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/06h_ticks.bi5
EUR/USD,2021-12-11T07:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/07h_ticks.bi5
EUR/USD,2021-12-11T08:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/08h_ticks.bi5
EUR/USD,2021-12-11T09:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/09h_ticks.bi5
EUR/USD,2021-12-11T10:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/10h_ticks.bi5
EUR/USD,2021-12-11T11:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/11h_ticks.bi5
EUR/USD,2021-12-11T12:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/12h_ticks.bi5
EUR/USD,2021-12-11T13:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/13h_ticks.bi5
EUR/USD,2021-12-11T14:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/14h_ticks.bi5
EUR/USD,2021-12-11T15:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/15h_ticks.bi5
EUR/USD,2021-12-11T16:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/16h_ticks.bi5
EUR/USD,2021-12-11T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/17h_ticks.bi5
EUR/USD,2021-12-11T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/18h_ticks.bi5
EUR/USD,2021-12-11T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/19h_ticks.bi5
EUR/USD,2021-12-11T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/20h_ticks.bi5
EUR/USD,2021-12-11T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/21h_ticks.bi5
EUR/USD,2021-12-11T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/22h_ticks.bi5
EUR/USD,2021-12-11T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/11/23h_ticks.bi5
EUR/USD,2021-12-12T00:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/00h_ticks.bi5
EUR/USD,2021-12-12T01:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/01h_ticks.bi5
EUR/USD,2021-12-12T02:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/02h_ticks.bi5
EUR/USD,2021-12-12T03:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/03h_ticks.bi5
EUR/USD,2021-12-12T04:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/04h_ticks.bi5
EUR/USD,2021-12-12T05:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/05h_ticks.bi5
EUR/USD,2021-12-12T06:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/06h_ticks.bi5
EUR/USD,2021-12-12T07:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/07h_ticks.bi5
EUR/USD,2021-12-12T08:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/08h_ticks.bi5
EUR/USD,2021-12-12T09:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/09h_ticks.bi5
EUR/USD,2021-12-12T10:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/10h_ticks.bi5
EUR/USD,2021-12-12T11:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/11h_ticks.bi5
EUR/USD,2021-12-12T12:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/12h_ticks.bi5
EUR/USD,2021-12-12T13:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/13h_ticks.bi5
EUR/USD,2021-12-12T14:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/14h_ticks.bi5
EUR/USD,2021-12-12T15:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/15h_ticks.bi5
EUR/USD,2021-12-12T16:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/16h_ticks.bi5
EUR/USD,2021-12-12T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/17h_ticks.bi5
EUR/USD,2021-12-12T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/18h_ticks.bi5
EUR/USD,2021-12-12T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/19h_ticks.bi5
EUR/USD,2021-12-12T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/20h_ticks.bi5
EUR/USD,2021-12-12T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/21h_ticks.bi5
EUR/USD,2021-12-12T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/12/22h_ticks.bi5
EUR/USD,2021-12-24T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/24/20h_ticks.bi5
EUR/USD,2021-12-24T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/24/21h_ticks.bi5
EUR/USD,2021-12-24T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/24/22h_ticks.bi5
EUR/USD,2021-12-24T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/24/23h_ticks.bi5
EUR/USD,2021-12-25T00:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/00h_ticks.bi5
EUR/USD,2021-12-25T01:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/01h_ticks.bi5
EUR/USD,2021-12-25T02:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/02h_ticks.bi5
EUR/USD,2021-12-25T03:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/03h_ticks.bi5
EUR/USD,2021-12-25T04:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/04h_ticks.bi5
EUR/USD,2021-12-25T05:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/05h_ticks.bi5
EUR/USD,2021-12-25T06:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/06h_ticks.bi5
EUR/USD,2021-12-25T07:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/07h_ticks.bi5
EUR/USD,2021-12-25T08:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/08h_ticks.bi5
EUR/USD,2021-12-25T09:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/09h_ticks.bi5
EUR/USD,2021-12-25T10:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/10h_ticks.bi5
EUR/USD,2021-12-25T11:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/11h_ticks.bi5
EUR/USD,2021-12-25T12:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/12h_ticks.bi5
EUR/USD,2021-12-25T13:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/13h_ticks.bi5
EUR/USD,2021-12-25T14:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/14h_ticks.bi5
EUR/USD,2021-12-25T15:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/15h_ticks.bi5
EUR/USD,2021-12-25T16:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/16h_ticks.bi5
EUR/USD,2021-12-25T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/17h_ticks.bi5
EUR/USD,2021-12-25T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/18h_ticks.bi5
EUR/USD,2021-12-25T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/19h_ticks.bi5
EUR/USD,2021-12-25T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/20h_ticks.bi5
EUR/USD,2021-12-25T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/21h_ticks.bi5
EUR/USD,2021-12-25T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/22h_ticks.bi5
EUR/USD,2021-12-25T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/25/23h_ticks.bi5
EUR/USD,2021-12-26T00:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/26/00h_ticks.bi5
EUR/USD,2021-12-26T01:00:00+00:00,https://datafeed.dukascopy.com/datafeed/EURUSD/2021/11/26/01h_ticks.bi5
