provider,instrument,gap_start_utc,gap_end_utc,missing_minutes,classification
Dukascopy,EUR/USD,2021-07-29T22:54:00+00:00,2021-07-29T22:55:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-07-30T05:08:00+00:00,2021-07-30T05:09:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-07-30T19:36:00+00:00,2021-07-30T19:37:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-07-30T20:24:00+00:00,2021-07-30T20:26:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-07-30T21:00:00+00:00,2021-08-01T21:04:00+00:00,2884,unexplained_source_gap
Dukascopy,EUR/USD,2021-08-01T21:08:00+00:00,2021-08-01T21:10:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-01T21:11:00+00:00,2021-08-01T21:12:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-01T21:33:00+00:00,2021-08-01T21:34:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-01T21:36:00+00:00,2021-08-01T21:37:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-01T21:38:00+00:00,2021-08-01T21:39:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-01T22:11:00+00:00,2021-08-01T22:12:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-01T22:15:00+00:00,2021-08-01T22:16:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-01T22:17:00+00:00,2021-08-01T22:18:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-01T22:34:00+00:00,2021-08-01T22:35:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-01T23:17:00+00:00,2021-08-01T23:18:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-01T23:49:00+00:00,2021-08-01T23:50:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T03:49:00+00:00,2021-08-02T03:50:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T04:36:00+00:00,2021-08-02T04:37:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T04:56:00+00:00,2021-08-02T04:57:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T18:46:00+00:00,2021-08-02T18:47:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T19:16:00+00:00,2021-08-02T19:17:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T19:47:00+00:00,2021-08-02T19:48:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T21:06:00+00:00,2021-08-02T21:07:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T21:15:00+00:00,2021-08-02T21:16:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T21:21:00+00:00,2021-08-02T21:22:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T21:23:00+00:00,2021-08-02T21:24:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T22:33:00+00:00,2021-08-02T22:34:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T22:37:00+00:00,2021-08-02T22:38:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T22:39:00+00:00,2021-08-02T22:41:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T22:43:00+00:00,2021-08-02T22:44:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T22:47:00+00:00,2021-08-02T22:48:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T22:52:00+00:00,2021-08-02T22:53:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T23:01:00+00:00,2021-08-02T23:02:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-02T23:22:00+00:00,2021-08-02T23:23:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-03T17:50:00+00:00,2021-08-03T17:51:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-03T19:18:00+00:00,2021-08-03T19:19:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-03T19:46:00+00:00,2021-08-03T19:47:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-03T20:19:00+00:00,2021-08-03T20:20:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-03T20:24:00+00:00,2021-08-03T20:25:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-03T21:11:00+00:00,2021-08-03T21:12:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-03T21:17:00+00:00,2021-08-03T21:18:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-03T21:23:00+00:00,2021-08-03T21:26:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-03T21:29:00+00:00,2021-08-03T21:30:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-03T21:42:00+00:00,2021-08-03T21:45:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-03T21:46:00+00:00,2021-08-03T21:50:00+00:00,4,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-03T22:06:00+00:00,2021-08-03T22:07:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-03T22:22:00+00:00,2021-08-03T22:24:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-03T22:25:00+00:00,2021-08-03T22:27:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-03T22:29:00+00:00,2021-08-03T22:30:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-03T22:33:00+00:00,2021-08-03T22:34:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-04T21:13:00+00:00,2021-08-04T21:14:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-04T21:25:00+00:00,2021-08-04T21:26:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-04T21:27:00+00:00,2021-08-04T21:28:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-04T21:39:00+00:00,2021-08-04T21:40:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-04T21:43:00+00:00,2021-08-04T21:44:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-04T21:46:00+00:00,2021-08-04T21:47:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-04T21:56:00+00:00,2021-08-04T21:57:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-04T21:59:00+00:00,2021-08-04T22:00:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-04T22:07:00+00:00,2021-08-04T22:08:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-04T22:43:00+00:00,2021-08-04T22:44:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-04T22:46:00+00:00,2021-08-04T22:47:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-04T22:54:00+00:00,2021-08-04T22:55:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-04T22:56:00+00:00,2021-08-04T22:57:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-04T23:02:00+00:00,2021-08-04T23:03:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-04T23:04:00+00:00,2021-08-04T23:05:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-04T23:35:00+00:00,2021-08-04T23:36:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-04T23:56:00+00:00,2021-08-04T23:57:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T00:07:00+00:00,2021-08-05T00:08:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T01:17:00+00:00,2021-08-05T01:18:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T03:49:00+00:00,2021-08-05T03:50:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T04:06:00+00:00,2021-08-05T04:07:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T04:10:00+00:00,2021-08-05T04:11:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T05:14:00+00:00,2021-08-05T05:15:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T05:19:00+00:00,2021-08-05T05:20:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T18:48:00+00:00,2021-08-05T18:49:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T22:24:00+00:00,2021-08-05T22:25:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T22:29:00+00:00,2021-08-05T22:30:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T22:38:00+00:00,2021-08-05T22:39:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T22:46:00+00:00,2021-08-05T22:47:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T22:48:00+00:00,2021-08-05T22:49:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T22:53:00+00:00,2021-08-05T22:54:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T22:59:00+00:00,2021-08-05T23:00:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T23:01:00+00:00,2021-08-05T23:03:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T23:07:00+00:00,2021-08-05T23:08:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T23:09:00+00:00,2021-08-05T23:10:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T23:18:00+00:00,2021-08-05T23:21:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T23:29:00+00:00,2021-08-05T23:31:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T23:40:00+00:00,2021-08-05T23:41:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-05T23:42:00+00:00,2021-08-05T23:43:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-06T00:35:00+00:00,2021-08-06T00:36:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-06T03:24:00+00:00,2021-08-06T03:25:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-06T04:05:00+00:00,2021-08-06T04:07:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-06T04:08:00+00:00,2021-08-06T04:09:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-06T04:22:00+00:00,2021-08-06T04:23:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-06T04:36:00+00:00,2021-08-06T04:38:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-06T06:26:00+00:00,2021-08-06T06:27:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-06T16:35:00+00:00,2021-08-06T16:36:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-06T16:51:00+00:00,2021-08-06T16:52:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-06T18:32:00+00:00,2021-08-06T18:33:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-06T18:52:00+00:00,2021-08-06T18:53:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-06T20:21:00+00:00,2021-08-06T20:22:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-06T20:24:00+00:00,2021-08-06T20:25:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-06T21:00:00+00:00,2021-08-08T21:01:00+00:00,2881,confirmed_provider_wide_quote_closure
Dukascopy,EUR/USD,2021-08-08T21:03:00+00:00,2021-08-08T21:05:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-08T22:43:00+00:00,2021-08-08T22:44:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T03:27:00+00:00,2021-08-09T03:28:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T04:14:00+00:00,2021-08-09T04:15:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T04:27:00+00:00,2021-08-09T04:28:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T04:49:00+00:00,2021-08-09T04:50:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T05:16:00+00:00,2021-08-09T05:18:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T16:58:00+00:00,2021-08-09T16:59:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T19:07:00+00:00,2021-08-09T19:08:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T19:32:00+00:00,2021-08-09T19:33:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T19:42:00+00:00,2021-08-09T19:43:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T19:56:00+00:00,2021-08-09T19:57:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T20:13:00+00:00,2021-08-09T20:14:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T20:20:00+00:00,2021-08-09T20:21:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T20:25:00+00:00,2021-08-09T20:27:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T20:37:00+00:00,2021-08-09T20:38:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T20:41:00+00:00,2021-08-09T20:43:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T21:21:00+00:00,2021-08-09T21:22:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T21:26:00+00:00,2021-08-09T21:27:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T21:28:00+00:00,2021-08-09T21:29:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T22:16:00+00:00,2021-08-09T22:17:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T22:20:00+00:00,2021-08-09T22:22:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T22:23:00+00:00,2021-08-09T22:24:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T22:28:00+00:00,2021-08-09T22:30:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T22:31:00+00:00,2021-08-09T22:32:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T23:08:00+00:00,2021-08-09T23:09:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T23:11:00+00:00,2021-08-09T23:15:00+00:00,4,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T23:20:00+00:00,2021-08-09T23:25:00+00:00,5,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T23:26:00+00:00,2021-08-09T23:28:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T23:30:00+00:00,2021-08-09T23:31:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T23:41:00+00:00,2021-08-09T23:42:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T23:43:00+00:00,2021-08-09T23:44:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T23:49:00+00:00,2021-08-09T23:50:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-09T23:55:00+00:00,2021-08-09T23:56:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T03:41:00+00:00,2021-08-10T03:42:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T03:55:00+00:00,2021-08-10T03:56:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T04:16:00+00:00,2021-08-10T04:17:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T04:24:00+00:00,2021-08-10T04:25:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T05:35:00+00:00,2021-08-10T05:36:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T06:13:00+00:00,2021-08-10T06:14:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T21:02:00+00:00,2021-08-10T21:03:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T21:08:00+00:00,2021-08-10T21:10:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T22:04:00+00:00,2021-08-10T22:05:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T22:24:00+00:00,2021-08-10T22:25:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T22:26:00+00:00,2021-08-10T22:27:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T22:42:00+00:00,2021-08-10T22:43:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T22:50:00+00:00,2021-08-10T22:51:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T22:56:00+00:00,2021-08-10T22:57:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T23:07:00+00:00,2021-08-10T23:08:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T23:13:00+00:00,2021-08-10T23:15:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T23:27:00+00:00,2021-08-10T23:29:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-10T23:52:00+00:00,2021-08-10T23:53:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T01:41:00+00:00,2021-08-11T01:42:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T02:51:00+00:00,2021-08-11T02:52:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T03:36:00+00:00,2021-08-11T03:37:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T04:04:00+00:00,2021-08-11T04:06:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T05:30:00+00:00,2021-08-11T05:31:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T19:30:00+00:00,2021-08-11T19:31:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T20:39:00+00:00,2021-08-11T20:40:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T20:41:00+00:00,2021-08-11T20:42:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T21:06:00+00:00,2021-08-11T21:07:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T21:13:00+00:00,2021-08-11T21:14:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T21:16:00+00:00,2021-08-11T21:17:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T21:23:00+00:00,2021-08-11T21:24:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T21:26:00+00:00,2021-08-11T21:27:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T21:47:00+00:00,2021-08-11T21:48:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T21:49:00+00:00,2021-08-11T21:50:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T22:09:00+00:00,2021-08-11T22:10:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T22:16:00+00:00,2021-08-11T22:18:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T22:20:00+00:00,2021-08-11T22:21:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T22:23:00+00:00,2021-08-11T22:24:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T22:42:00+00:00,2021-08-11T22:44:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T22:45:00+00:00,2021-08-11T22:46:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T22:55:00+00:00,2021-08-11T22:56:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T23:32:00+00:00,2021-08-11T23:33:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-11T23:34:00+00:00,2021-08-11T23:36:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T00:39:00+00:00,2021-08-12T00:40:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T02:23:00+00:00,2021-08-12T02:24:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T02:26:00+00:00,2021-08-12T02:27:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T03:11:00+00:00,2021-08-12T03:12:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T04:11:00+00:00,2021-08-12T04:12:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T09:38:00+00:00,2021-08-12T09:39:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T20:22:00+00:00,2021-08-12T20:24:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T20:26:00+00:00,2021-08-12T20:27:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T20:28:00+00:00,2021-08-12T20:29:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T21:38:00+00:00,2021-08-12T21:39:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T22:13:00+00:00,2021-08-12T22:14:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T22:36:00+00:00,2021-08-12T22:38:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T22:39:00+00:00,2021-08-12T22:40:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T22:42:00+00:00,2021-08-12T22:43:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T23:03:00+00:00,2021-08-12T23:04:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T23:10:00+00:00,2021-08-12T23:13:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T23:16:00+00:00,2021-08-12T23:17:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T23:19:00+00:00,2021-08-12T23:20:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T23:25:00+00:00,2021-08-12T23:26:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T23:27:00+00:00,2021-08-12T23:30:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T23:41:00+00:00,2021-08-12T23:42:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-12T23:49:00+00:00,2021-08-12T23:50:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-13T01:20:00+00:00,2021-08-13T01:21:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-13T04:12:00+00:00,2021-08-13T04:13:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-13T04:39:00+00:00,2021-08-13T04:40:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,EUR/USD,2021-08-13T05:37:00+00:00,2021-08-13T05:39:00+00:00,2,confirmed_symbol_specific_quote_gap
