pair,minute_open_utc,max_abs_native_tick_difference,within_tolerance,three_way_resolved
EUR/USD,2020-12-27T22:30:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:31:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:33:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:34:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:35:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:36:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:37:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:38:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:39:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:40:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:41:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:42:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:43:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:44:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:45:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:46:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:47:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:48:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:49:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:50:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:51:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:52:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:53:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:54:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:55:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:56:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:57:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:58:00+00:00,0.0,True,True
EUR/USD,2020-12-27T22:59:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:00:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:01:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:02:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:03:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:04:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:05:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:06:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:07:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:08:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:09:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:10:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:11:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:12:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:13:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:14:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:15:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:16:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:17:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:18:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:19:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:20:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:21:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:22:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:23:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:24:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:25:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:26:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:27:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:28:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:29:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:30:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:31:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:32:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:33:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:34:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:35:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:36:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:37:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:38:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:39:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:40:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:41:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:42:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:43:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:44:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:45:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:46:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:47:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:48:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:49:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:50:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:51:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:52:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:53:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:54:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:55:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:56:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:57:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:58:00+00:00,0.0,True,True
EUR/USD,2021-01-18T21:59:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:00:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:01:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:02:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:03:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:04:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:05:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:06:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:07:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:08:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:09:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:10:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:11:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:12:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:13:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:14:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:15:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:16:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:17:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:18:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:19:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:20:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:21:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:22:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:23:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:24:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:25:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:26:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:27:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:29:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:30:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:31:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:32:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:34:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:35:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:36:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:37:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:38:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:39:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:40:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:41:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:42:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:43:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:44:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:45:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:46:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:47:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:48:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:49:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:50:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:51:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:52:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:53:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:54:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:55:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:56:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:57:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:58:00+00:00,0.0,True,True
EUR/USD,2021-04-26T20:59:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:04:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:05:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:06:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:07:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:08:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:09:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:10:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:11:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:12:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:13:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:14:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:15:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:16:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:17:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:18:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:19:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:20:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:21:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:22:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:23:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:24:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:25:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:26:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:27:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:28:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:29:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:30:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:31:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:32:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:33:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:34:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:35:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:36:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:37:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:38:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:40:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:41:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:42:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:44:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:45:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:46:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:48:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:49:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:50:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:51:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:53:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:56:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:57:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:58:00+00:00,0.0,True,True
EUR/USD,2021-07-04T21:59:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:04:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:05:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:06:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:07:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:10:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:12:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:13:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:14:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:15:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:16:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:17:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:18:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:19:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:20:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:21:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:22:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:23:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:24:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:25:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:26:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:27:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:28:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:29:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:30:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:31:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:32:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:34:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:35:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:37:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:39:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:40:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:41:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:42:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:43:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:44:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:45:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:46:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:47:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:48:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:49:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:50:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:51:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:52:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:53:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:54:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:55:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:56:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:57:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:58:00+00:00,0.0,True,True
EUR/USD,2021-08-01T21:59:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:00:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:01:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:02:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:03:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:04:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:05:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:06:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:07:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:08:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:09:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:10:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:11:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:12:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:13:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:14:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:15:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:16:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:17:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:18:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:19:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:20:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:21:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:22:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:23:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:24:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:25:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:26:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:27:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:28:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:29:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:30:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:31:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:32:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:33:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:34:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:35:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:36:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:37:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:38:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:39:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:40:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:41:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:42:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:43:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:44:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:45:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:46:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:47:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:48:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:49:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:50:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:51:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:52:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:53:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:54:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:55:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:56:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:57:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:58:00+00:00,0.0,True,True
EUR/USD,2021-08-20T19:59:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:00:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:01:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:02:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:03:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:04:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:05:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:06:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:07:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:08:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:09:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:10:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:11:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:12:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:13:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:14:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:15:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:16:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:17:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:18:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:19:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:20:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:21:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:22:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:23:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:24:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:25:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:26:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:27:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:28:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:29:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:30:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:31:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:32:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:33:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:34:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:35:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:36:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:37:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:38:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:39:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:40:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:41:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:42:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:43:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:44:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:45:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:52:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:53:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:55:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:56:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:57:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:58:00+00:00,0.0,True,True
EUR/USD,2021-10-14T22:59:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:00:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:01:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:02:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:03:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:04:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:05:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:06:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:07:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:08:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:09:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:10:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:11:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:12:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:13:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:14:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:15:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:16:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:17:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:18:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:19:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:20:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:21:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:22:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:23:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:26:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:27:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:28:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:29:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:30:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:31:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:32:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:33:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:34:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:35:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:36:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:37:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:38:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:39:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:40:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:41:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:42:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:43:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:44:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:45:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:46:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:47:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:48:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:49:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:50:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:51:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:52:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:53:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:54:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:55:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:56:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:57:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:58:00+00:00,0.0,True,True
EUR/USD,2023-05-25T20:59:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:00:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:01:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:02:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:03:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:20:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:25:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:26:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:27:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:28:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:29:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:30:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:31:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:32:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:33:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:34:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:35:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:36:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:37:00+00:00,0.0,True,True
